company,date,close_price
Intel,2024-11-04,22.520000457763672
Intel,2024-11-05,23.31999969482422
Intel,2024-11-06,25.049999237060547
Intel,2024-11-07,26.229999542236328
Intel,2024-11-08,26.200000762939453
Intel,2024-11-11,25.049999237060547
Intel,2024-11-12,24.15999984741211
Intel,2024-11-13,24.920000076293945
Intel,2024-11-14,25.030000686645508
Intel,2024-11-15,24.350000381469727
Intel,2024-11-18,24.84000015258789
Intel,2024-11-19,24.200000762939453
Intel,2024-11-20,24.010000228881836
Intel,2024-11-21,24.440000534057617
Intel,2024-11-22,24.5
IBM,2024-10-28,212.91000366210938
IBM,2024-10-29,210.42999267578125
IBM,2024-10-30,204.89999389648438
IBM,2024-10-31,206.72000122070312
IBM,2024-11-01,208.25
IBM,2024-11-04,206.32000732421875
IBM,2024-11-05,207.57000732421875
IBM,2024-11-06,213.60000610351562
IBM,2024-11-07,213.69000244140625
IBM,2024-11-08,213.72000122070312
IBM,2024-11-11,213.57000732421875
IBM,2024-11-12,210.86000061035156
IBM,2024-11-13,210.9199981689453
IBM,2024-11-14,208.99000549316406
IBM,2024-11-15,204.99000549316406
IBM,2024-11-18,208.08999633789062
IBM,2024-11-19,210.25
IBM,2024-11-20,214.60000610351562
IBM,2024-11-21,222.39999389648438
IBM,2024-11-22,222.97000122070312
Pfizer,2024-10-28,28.860000610351562
Pfizer,2024-10-29,28.459999084472656
Pfizer,2024-10-30,28.520000457763672
Pfizer,2024-10-31,28.299999237060547
Pfizer,2024-11-01,28.09000015258789
Pfizer,2024-11-04,27.760000228881836
Pfizer,2024-11-05,27.989999771118164
Pfizer,2024-11-06,27.360000610351562
Pfizer,2024-11-07,27.459999084472656
Pfizer,2024-11-08,26.719999313354492
Pfizer,2024-11-11,26.239999771118164
Pfizer,2024-11-12,26.190000534057617
Pfizer,2024-11-13,26.719999313354492
Pfizer,2024-11-14,26.020000457763672
Pfizer,2024-11-15,24.799999237060547
Pfizer,2024-11-18,24.860000610351562
Pfizer,2024-11-19,25.100000381469727
Pfizer,2024-11-20,24.940000534057617
Pfizer,2024-11-21,25.1299991607666
Pfizer,2024-11-22,25.649999618530273
Moderna,2024-10-28,54.79999923706055
Moderna,2024-10-29,55.220001220703125
Moderna,2024-10-30,54.720001220703125
Moderna,2024-10-31,54.36000061035156
Moderna,2024-11-01,54.630001068115234
Moderna,2024-11-04,53.540000915527344
Moderna,2024-11-05,53.290000915527344
Moderna,2024-11-06,51.810001373291016
Moderna,2024-11-07,50.279998779296875
Moderna,2024-11-08,46.83000183105469
Moderna,2024-11-11,42.75
Moderna,2024-11-12,43.470001220703125
Moderna,2024-11-13,42.13999938964844
Moderna,2024-11-14,39.77000045776367
Moderna,2024-11-15,36.849998474121094
Moderna,2024-11-18,39.5099983215332
Moderna,2024-11-19,37.290000915527344
Moderna,2024-11-20,36.939998626708984
Moderna,2024-11-21,38.25
Moderna,2024-11-22,41.11000061035156
Johnson & Johnson,2024-10-28,161.60000610351562
Johnson & Johnson,2024-10-29,160.08999633789062
Johnson & Johnson,2024-10-30,160.61000061035156
Johnson & Johnson,2024-10-31,159.86000061035156
Johnson & Johnson,2024-11-01,160.1300048828125
Johnson & Johnson,2024-11-04,158.24000549316406
Johnson & Johnson,2024-11-05,158.35000610351562
Johnson & Johnson,2024-11-06,157.8800048828125
Johnson & Johnson,2024-11-07,156.72999572753906
Johnson & Johnson,2024-11-08,155.47000122070312
Johnson & Johnson,2024-11-11,155.0399932861328
Johnson & Johnson,2024-11-12,152.63999938964844
Johnson & Johnson,2024-11-13,153.24000549316406
Johnson & Johnson,2024-11-14,151.8699951171875
Johnson & Johnson,2024-11-15,154.0
Johnson & Johnson,2024-11-18,154.77000427246094
Johnson & Johnson,2024-11-19,153.0
Johnson & Johnson,2024-11-20,153.11000061035156
Johnson & Johnson,2024-11-21,155.5
Johnson & Johnson,2024-11-22,155.1699981689453
AbbVie,2024-10-28,189.67999267578125
AbbVie,2024-10-29,189.4499969482422
AbbVie,2024-10-30,201.5
AbbVie,2024-10-31,203.8699951171875
AbbVie,2024-11-01,203.5500030517578
AbbVie,2024-11-04,200.47000122070312
AbbVie,2024-11-05,201.67999267578125
AbbVie,2024-11-06,201.1999969482422
AbbVie,2024-11-07,200.50999450683594
AbbVie,2024-11-08,199.5
AbbVie,2024-11-11,174.42999267578125
AbbVie,2024-11-12,171.08999633789062
AbbVie,2024-11-13,170.35000610351562
AbbVie,2024-11-14,169.6300048828125
AbbVie,2024-11-15,164.99000549316406
AbbVie,2024-11-18,166.27999877929688
AbbVie,2024-11-19,166.57000732421875
AbbVie,2024-11-20,167.75999450683594
AbbVie,2024-11-21,171.72999572753906
AbbVie,2024-11-22,176.9499969482422
Merck & Co.,2024-10-28,104.2300033569336
Merck & Co.,2024-10-29,103.7300033569336
Merck & Co.,2024-10-30,104.83000183105469
Merck & Co.,2024-10-31,102.31999969482422
Merck & Co.,2024-11-01,101.87999725341797
Merck & Co.,2024-11-04,101.87000274658203
Merck & Co.,2024-11-05,101.6500015258789
Merck & Co.,2024-11-06,100.7300033569336
Merck & Co.,2024-11-07,101.16999816894531
Merck & Co.,2024-11-08,102.91999816894531
Merck & Co.,2024-11-11,100.7300033569336
Merck & Co.,2024-11-12,98.58000183105469
Merck & Co.,2024-11-13,98.5
Merck & Co.,2024-11-14,98.36000061035156
Merck & Co.,2024-11-15,96.30999755859375
Merck & Co.,2024-11-18,96.55999755859375
Merck & Co.,2024-11-19,96.54000091552734
Merck & Co.,2024-11-20,97.44000244140625
Merck & Co.,2024-11-21,99.86000061035156
Merck & Co.,2024-11-22,99.18000030517578
Amgen,2024-10-28,317.1700134277344
Amgen,2024-10-29,316.0
Amgen,2024-10-30,315.5400085449219
Amgen,2024-10-31,320.1600036621094
Amgen,2024-11-01,319.2200012207031
Amgen,2024-11-04,316.9100036621094
Amgen,2024-11-05,319.2900085449219
Amgen,2024-11-06,321.7900085449219
Amgen,2024-11-07,321.9100036621094
Amgen,2024-11-08,325.2799987792969
Amgen,2024-11-11,321.80999755859375
Amgen,2024-11-12,298.8399963378906
Amgen,2024-11-13,301.44000244140625
Amgen,2024-11-14,295.92999267578125
Amgen,2024-11-15,283.6099853515625
Amgen,2024-11-18,278.760009765625
Amgen,2024-11-19,279.95001220703125
Amgen,2024-11-20,287.8699951171875
Amgen,2024-11-21,289.8999938964844
Amgen,2024-11-22,294.5299987792969
Gilead Sciences,2024-10-28,88.76000213623047
Gilead Sciences,2024-10-29,88.08000183105469
Gilead Sciences,2024-10-30,88.29000091552734
Gilead Sciences,2024-10-31,88.81999969482422
Gilead Sciences,2024-11-01,89.51000213623047
Gilead Sciences,2024-11-04,89.83999633789062
Gilead Sciences,2024-11-05,90.22000122070312
Gilead Sciences,2024-11-06,91.69000244140625
Gilead Sciences,2024-11-07,97.9000015258789
Gilead Sciences,2024-11-08,96.56999969482422
Gilead Sciences,2024-11-11,97.02999877929688
Gilead Sciences,2024-11-12,94.3499984741211
Gilead Sciences,2024-11-13,92.62999725341797
Gilead Sciences,2024-11-14,92.11000061035156
Gilead Sciences,2024-11-15,88.4000015258789
Gilead Sciences,2024-11-18,88.45999908447266
Gilead Sciences,2024-11-19,87.75
Gilead Sciences,2024-11-20,88.62999725341797
Gilead Sciences,2024-11-21,89.76000213623047
Gilead Sciences,2024-11-22,90.19000244140625
Bristol-Myers Squibb,2024-10-28,52.63999938964844
Bristol-Myers Squibb,2024-10-29,52.5
Bristol-Myers Squibb,2024-10-30,52.65999984741211
Bristol-Myers Squibb,2024-10-31,55.77000045776367
Bristol-Myers Squibb,2024-11-01,54.31999969482422
Bristol-Myers Squibb,2024-11-04,55.45000076293945
Bristol-Myers Squibb,2024-11-05,55.95000076293945
Bristol-Myers Squibb,2024-11-06,55.279998779296875
Bristol-Myers Squibb,2024-11-07,54.709999084472656
Bristol-Myers Squibb,2024-11-08,54.13999938964844
Bristol-Myers Squibb,2024-11-11,59.81999969482422
Bristol-Myers Squibb,2024-11-12,59.02000045776367
Bristol-Myers Squibb,2024-11-13,58.40999984741211
Bristol-Myers Squibb,2024-11-14,58.5
Bristol-Myers Squibb,2024-11-15,56.220001220703125
Bristol-Myers Squibb,2024-11-18,56.79999923706055
Bristol-Myers Squibb,2024-11-19,58.22999954223633
Bristol-Myers Squibb,2024-11-20,57.880001068115234
Bristol-Myers Squibb,2024-11-21,58.22999954223633
Bristol-Myers Squibb,2024-11-22,58.869998931884766
Eli Lilly and Company,2024-10-28,895.5900268554688
Eli Lilly and Company,2024-10-29,903.5800170898438
Eli Lilly and Company,2024-10-30,846.8300170898438
Eli Lilly and Company,2024-10-31,829.739990234375
Eli Lilly and Company,2024-11-01,818.9299926757812
Eli Lilly and Company,2024-11-04,806.1400146484375
Eli Lilly and Company,2024-11-05,806.0599975585938
Eli Lilly and Company,2024-11-06,776.3800048828125
Eli Lilly and Company,2024-11-07,797.4500122070312
Eli Lilly and Company,2024-11-08,831.5399780273438
Eli Lilly and Company,2024-11-11,832.4400024414062
Eli Lilly and Company,2024-11-12,818.8599853515625
Eli Lilly and Company,2024-11-13,811.8099975585938
Eli Lilly and Company,2024-11-14,786.22998046875
Eli Lilly and Company,2024-11-15,746.2000122070312
Eli Lilly and Company,2024-11-18,727.2000122070312
Eli Lilly and Company,2024-11-19,729.72998046875
Eli Lilly and Company,2024-11-20,753.4099731445312
Eli Lilly and Company,2024-11-21,749.9199829101562
Eli Lilly and Company,2024-11-22,748.010009765625
Biogen,2024-10-28,185.00999450683594
Biogen,2024-10-29,183.47000122070312
Biogen,2024-10-30,181.17999267578125
Biogen,2024-10-31,174.0
Biogen,2024-11-01,173.7899932861328
Biogen,2024-11-04,173.52000427246094
Biogen,2024-11-05,176.92999267578125
Biogen,2024-11-06,174.39999389648438
Biogen,2024-11-07,173.9199981689453
Biogen,2024-11-08,173.0399932861328
Biogen,2024-11-11,172.02999877929688
Biogen,2024-11-12,168.27999877929688
Biogen,2024-11-13,165.7899932861328
Biogen,2024-11-14,164.88999938964844
Biogen,2024-11-15,159.99000549316406
Biogen,2024-11-18,157.94000244140625
Biogen,2024-11-19,155.42999267578125
Biogen,2024-11-20,156.0
Biogen,2024-11-21,158.00999450683594
Biogen,2024-11-22,157.89999389648438
JPMorgan Chase,2024-10-28,225.5
JPMorgan Chase,2024-10-29,222.89999389648438
JPMorgan Chase,2024-10-30,224.41000366210938
JPMorgan Chase,2024-10-31,221.9199981689453
JPMorgan Chase,2024-11-01,222.94000244140625
JPMorgan Chase,2024-11-04,219.77999877929688
JPMorgan Chase,2024-11-05,221.49000549316406
JPMorgan Chase,2024-11-06,247.05999755859375
JPMorgan Chase,2024-11-07,236.3800048828125
JPMorgan Chase,2024-11-08,236.97999572753906
JPMorgan Chase,2024-11-11,239.2899932861328
JPMorgan Chase,2024-11-12,239.55999755859375
JPMorgan Chase,2024-11-13,241.16000366210938
JPMorgan Chase,2024-11-14,241.8699951171875
JPMorgan Chase,2024-11-15,245.30999755859375
JPMorgan Chase,2024-11-18,245.02999877929688
JPMorgan Chase,2024-11-19,243.08999633789062
JPMorgan Chase,2024-11-20,240.77999877929688
JPMorgan Chase,2024-11-21,244.75999450683594
JPMorgan Chase,2024-11-22,248.5500030517578
Goldman Sachs,2024-10-28,523.5800170898438
Goldman Sachs,2024-10-29,524.280029296875
Goldman Sachs,2024-10-30,524.4000244140625
Goldman Sachs,2024-10-31,517.7899780273438
Goldman Sachs,2024-11-01,519.3499755859375
Goldman Sachs,2024-11-04,511.4700012207031
Goldman Sachs,2024-11-05,526.9600219726562
Goldman Sachs,2024-11-06,595.97998046875
Goldman Sachs,2024-11-07,582.1699829101562
Goldman Sachs,2024-11-08,589.260009765625
Goldman Sachs,2024-11-11,602.3400268554688
Goldman Sachs,2024-11-12,592.5900268554688
Goldman Sachs,2024-11-13,594.219970703125
Goldman Sachs,2024-11-14,588.6099853515625
Goldman Sachs,2024-11-15,593.5399780273438
Goldman Sachs,2024-11-18,587.989990234375
Goldman Sachs,2024-11-19,581.3800048828125
Goldman Sachs,2024-11-20,581.9299926757812
Goldman Sachs,2024-11-21,596.1099853515625
Goldman Sachs,2024-11-22,602.780029296875
Bank of America,2024-10-28,42.619998931884766
Bank of America,2024-10-29,42.529998779296875
Bank of America,2024-10-30,42.310001373291016
Bank of America,2024-10-31,41.81999969482422
Bank of America,2024-11-01,41.7599983215332
Bank of America,2024-11-04,41.33000183105469
Bank of America,2024-11-05,41.880001068115234
Bank of America,2024-11-06,45.40999984741211
Bank of America,2024-11-07,44.77000045776367
Bank of America,2024-11-08,45.130001068115234
Bank of America,2024-11-11,46.08000183105469
Bank of America,2024-11-12,45.86000061035156
Bank of America,2024-11-13,45.869998931884766
Bank of America,2024-11-14,45.900001525878906
Bank of America,2024-11-15,46.75
Bank of America,2024-11-18,46.720001220703125
Bank of America,2024-11-19,46.40999984741211
Bank of America,2024-11-20,46.060001373291016
Bank of America,2024-11-21,46.459999084472656
Bank of America,2024-11-22,47.0
Morgan Stanley,2024-10-28,119.12999725341797
Morgan Stanley,2024-10-29,119.30000305175781
Morgan Stanley,2024-10-30,117.91999816894531
Morgan Stanley,2024-10-31,116.25
Morgan Stanley,2024-11-01,116.8499984741211
Morgan Stanley,2024-11-04,116.13999938964844
Morgan Stanley,2024-11-05,117.80999755859375
Morgan Stanley,2024-11-06,131.49000549316406
Morgan Stanley,2024-11-07,128.44000244140625
Morgan Stanley,2024-11-08,129.52999877929688
Morgan Stanley,2024-11-11,133.52000427246094
Morgan Stanley,2024-11-12,132.30999755859375
Morgan Stanley,2024-11-13,132.75999450683594
Morgan Stanley,2024-11-14,132.42999267578125
Morgan Stanley,2024-11-15,134.05999755859375
Morgan Stanley,2024-11-18,133.77999877929688
Morgan Stanley,2024-11-19,132.24000549316406
Morgan Stanley,2024-11-20,131.69000244140625
Morgan Stanley,2024-11-21,134.99000549316406
Morgan Stanley,2024-11-22,134.69000244140625
Citigroup,2024-10-28,64.16000366210938
Citigroup,2024-10-29,64.69000244140625
Citigroup,2024-10-30,64.5
Citigroup,2024-10-31,64.16999816894531
Citigroup,2024-11-01,63.709999084472656
Citigroup,2024-11-04,62.349998474121094
Citigroup,2024-11-05,63.66999816894531
Citigroup,2024-11-06,69.02999877929688
Citigroup,2024-11-07,68.11000061035156
Citigroup,2024-11-08,68.62999725341797
Citigroup,2024-11-11,69.80000305175781
Citigroup,2024-11-12,69.0199966430664
Citigroup,2024-11-13,68.88999938964844
Citigroup,2024-11-14,68.1500015258789
Citigroup,2024-11-15,68.76000213623047
Citigroup,2024-11-18,69.0
Citigroup,2024-11-19,68.5999984741211
Citigroup,2024-11-20,68.27999877929688
Citigroup,2024-11-21,68.94999694824219
Citigroup,2024-11-22,69.83999633789062
Wells Fargo,2024-10-28,65.61000061035156
Wells Fargo,2024-10-29,65.30000305175781
Wells Fargo,2024-10-30,65.41000366210938
Wells Fargo,2024-10-31,64.91999816894531
Wells Fargo,2024-11-01,64.68000030517578
Wells Fargo,2024-11-04,63.70000076293945
Wells Fargo,2024-11-05,64.06999969482422
Wells Fargo,2024-11-06,72.47000122070312
Wells Fargo,2024-11-07,69.81999969482422
Wells Fargo,2024-11-08,70.04000091552734
Wells Fargo,2024-11-11,72.55999755859375
Wells Fargo,2024-11-12,72.5999984741211
Wells Fargo,2024-11-13,72.7699966430664
Wells Fargo,2024-11-14,72.80000305175781
Wells Fargo,2024-11-15,74.33999633789062
Wells Fargo,2024-11-18,74.08999633789062
Wells Fargo,2024-11-19,73.43000030517578
Wells Fargo,2024-11-20,73.58000183105469
Wells Fargo,2024-11-21,74.83000183105469
Wells Fargo,2024-11-22,75.95999908447266
American Express,2024-10-28,271.4700012207031
American Express,2024-10-29,270.42999267578125
American Express,2024-10-30,274.0799865722656
American Express,2024-10-31,270.0799865722656
American Express,2024-11-01,272.69000244140625
American Express,2024-11-04,270.19000244140625
American Express,2024-11-05,275.94000244140625
American Express,2024-11-06,295.1600036621094
American Express,2024-11-07,286.82000732421875
American Express,2024-11-08,287.6000061035156
American Express,2024-11-11,292.9700012207031
American Express,2024-11-12,288.510009765625
American Express,2024-11-13,287.6400146484375
American Express,2024-11-14,288.29998779296875
American Express,2024-11-15,286.8699951171875
American Express,2024-11-18,285.5400085449219
American Express,2024-11-19,285.54998779296875
American Express,2024-11-20,287.7099914550781
American Express,2024-11-21,293.0
American Express,2024-11-22,301.29998779296875
BlackRock,2024-10-28,986.219970703125
BlackRock,2024-10-29,983.1699829101562
BlackRock,2024-10-30,979.8699951171875
BlackRock,2024-10-31,981.030029296875
BlackRock,2024-11-01,985.0800170898438
BlackRock,2024-11-04,991.5
BlackRock,2024-11-05,1014.3499755859375
BlackRock,2024-11-06,1029.8199462890625
BlackRock,2024-11-07,1036.06005859375
BlackRock,2024-11-08,1039.280029296875
BlackRock,2024-11-11,1053.8399658203125
BlackRock,2024-11-12,1036.3499755859375
BlackRock,2024-11-13,1030.97998046875
BlackRock,2024-11-14,1047.0799560546875
BlackRock,2024-11-15,1047.3699951171875
BlackRock,2024-11-18,1049.969970703125
BlackRock,2024-11-19,1028.1099853515625
BlackRock,2024-11-20,1024.6700439453125
BlackRock,2024-11-21,1028.0
BlackRock,2024-11-22,1036.4599609375
Charles Schwab,2024-10-28,72.04000091552734
Charles Schwab,2024-10-29,71.88999938964844
Charles Schwab,2024-10-30,71.0999984741211
Charles Schwab,2024-10-31,70.83000183105469
Charles Schwab,2024-11-01,70.94000244140625
Charles Schwab,2024-11-04,70.95999908447266
Charles Schwab,2024-11-05,71.30999755859375
Charles Schwab,2024-11-06,75.75
Charles Schwab,2024-11-07,73.16999816894531
Charles Schwab,2024-11-08,73.9000015258789
Charles Schwab,2024-11-11,77.8499984741211
Charles Schwab,2024-11-12,78.19000244140625
Charles Schwab,2024-11-13,78.25
Charles Schwab,2024-11-14,80.19000244140625
Charles Schwab,2024-11-15,80.63999938964844
Charles Schwab,2024-11-18,81.38999938964844
Charles Schwab,2024-11-19,80.19000244140625
Charles Schwab,2024-11-20,80.45999908447266
Charles Schwab,2024-11-21,80.80000305175781
Charles Schwab,2024-11-22,81.26000213623047
Mastercard,2024-10-28,508.2099914550781
Mastercard,2024-10-29,506.2799987792969
Mastercard,2024-10-30,513.6900024414062
Mastercard,2024-10-31,499.5899963378906
Mastercard,2024-11-01,508.0799865722656
Mastercard,2024-11-04,505.5799865722656
Mastercard,2024-11-05,505.55999755859375
Mastercard,2024-11-06,521.1300048828125
Mastercard,2024-11-07,517.8800048828125
Mastercard,2024-11-08,524.760009765625
Mastercard,2024-11-11,530.1199951171875
Mastercard,2024-11-12,529.1699829101562
Mastercard,2024-11-13,521.8800048828125
Mastercard,2024-11-14,520.4000244140625
Mastercard,2024-11-15,521.8900146484375
Mastercard,2024-11-18,521.6300048828125
Mastercard,2024-11-19,519.4600219726562
Mastercard,2024-11-20,512.5399780273438
Mastercard,2024-11-21,515.0999755859375
Mastercard,2024-11-22,520.8599853515625
