company,date,close_price
Apple,2023-01-03 00:00:00+00:00,125.06999969482422
Apple,2023-01-04 00:00:00+00:00,126.36000061035156
Apple,2023-01-05 00:00:00+00:00,125.0199966430664
Apple,2023-01-06 00:00:00+00:00,129.6199951171875
Apple,2023-01-09 00:00:00+00:00,130.14999389648438
Apple,2023-01-10 00:00:00+00:00,130.72999572753906
Apple,2023-01-11 00:00:00+00:00,133.49000549316406
Apple,2023-01-12 00:00:00+00:00,133.41000366210938
Apple,2023-01-13 00:00:00+00:00,134.75999450683594
Apple,2023-01-17 00:00:00+00:00,135.94000244140625
Apple,2023-01-18 00:00:00+00:00,135.2100067138672
Apple,2023-01-19 00:00:00+00:00,135.27000427246094
Apple,2023-01-20 00:00:00+00:00,137.8699951171875
Apple,2023-01-23 00:00:00+00:00,141.11000061035156
Apple,2023-01-24 00:00:00+00:00,142.52999877929688
Apple,2023-01-25 00:00:00+00:00,141.86000061035156
Apple,2023-01-26 00:00:00+00:00,143.9600067138672
Apple,2023-01-27 00:00:00+00:00,145.92999267578125
Apple,2023-01-30 00:00:00+00:00,143.0
Apple,2023-01-31 00:00:00+00:00,144.2899932861328
Apple,2023-02-01 00:00:00+00:00,145.42999267578125
Apple,2023-02-02 00:00:00+00:00,150.82000732421875
Apple,2023-02-03 00:00:00+00:00,154.5
Apple,2023-02-06 00:00:00+00:00,151.72999572753906
Apple,2023-02-07 00:00:00+00:00,154.64999389648438
Apple,2023-02-08 00:00:00+00:00,151.9199981689453
Apple,2023-02-09 00:00:00+00:00,150.8699951171875
Apple,2023-02-10 00:00:00+00:00,151.00999450683594
Apple,2023-02-13 00:00:00+00:00,153.85000610351562
Apple,2023-02-14 00:00:00+00:00,153.1999969482422
Apple,2023-02-15 00:00:00+00:00,155.3300018310547
Apple,2023-02-16 00:00:00+00:00,153.7100067138672
Apple,2023-02-17 00:00:00+00:00,152.5500030517578
Apple,2023-02-21 00:00:00+00:00,148.47999572753906
Apple,2023-02-22 00:00:00+00:00,148.91000366210938
Apple,2023-02-23 00:00:00+00:00,149.39999389648438
Apple,2023-02-24 00:00:00+00:00,146.7100067138672
Apple,2023-02-27 00:00:00+00:00,147.9199981689453
Apple,2023-02-28 00:00:00+00:00,147.41000366210938
Apple,2023-03-01 00:00:00+00:00,145.30999755859375
Apple,2023-03-02 00:00:00+00:00,145.91000366210938
Apple,2023-03-03 00:00:00+00:00,151.02999877929688
Apple,2023-03-06 00:00:00+00:00,153.8300018310547
Apple,2023-03-07 00:00:00+00:00,151.60000610351562
Apple,2023-03-08 00:00:00+00:00,152.8699951171875
Apple,2023-03-09 00:00:00+00:00,150.58999633789062
Apple,2023-03-10 00:00:00+00:00,148.5
Apple,2023-03-13 00:00:00+00:00,150.47000122070312
Apple,2023-03-14 00:00:00+00:00,152.58999633789062
Apple,2023-03-15 00:00:00+00:00,152.99000549316406
Apple,2023-03-16 00:00:00+00:00,155.85000610351562
Apple,2023-03-17 00:00:00+00:00,155.0
Apple,2023-03-20 00:00:00+00:00,157.39999389648438
Apple,2023-03-21 00:00:00+00:00,159.27999877929688
Apple,2023-03-22 00:00:00+00:00,157.8300018310547
Apple,2023-03-23 00:00:00+00:00,158.92999267578125
Apple,2023-03-24 00:00:00+00:00,160.25
Apple,2023-03-27 00:00:00+00:00,158.27999877929688
Apple,2023-03-28 00:00:00+00:00,157.64999389648438
Apple,2023-03-29 00:00:00+00:00,160.77000427246094
Apple,2023-03-30 00:00:00+00:00,162.36000061035156
Apple,2023-03-31 00:00:00+00:00,164.89999389648438
Apple,2023-04-03 00:00:00+00:00,166.1699981689453
Apple,2023-04-04 00:00:00+00:00,165.6300048828125
Apple,2023-04-05 00:00:00+00:00,163.75999450683594
Apple,2023-04-06 00:00:00+00:00,164.66000366210938
Apple,2023-04-10 00:00:00+00:00,162.02999877929688
Apple,2023-04-11 00:00:00+00:00,160.8000030517578
Apple,2023-04-12 00:00:00+00:00,160.10000610351562
Apple,2023-04-13 00:00:00+00:00,165.55999755859375
Apple,2023-04-14 00:00:00+00:00,165.2100067138672
Apple,2023-04-17 00:00:00+00:00,165.22999572753906
Apple,2023-04-18 00:00:00+00:00,166.47000122070312
Apple,2023-04-19 00:00:00+00:00,167.6300048828125
Apple,2023-04-20 00:00:00+00:00,166.64999389648438
Apple,2023-04-21 00:00:00+00:00,165.02000427246094
Apple,2023-04-24 00:00:00+00:00,165.3300018310547
Apple,2023-04-25 00:00:00+00:00,163.77000427246094
Apple,2023-04-26 00:00:00+00:00,163.75999450683594
Apple,2023-04-27 00:00:00+00:00,168.41000366210938
Apple,2023-04-28 00:00:00+00:00,169.67999267578125
Apple,2023-05-01 00:00:00+00:00,169.58999633789062
Apple,2023-05-02 00:00:00+00:00,168.5399932861328
Apple,2023-05-03 00:00:00+00:00,167.4499969482422
Apple,2023-05-04 00:00:00+00:00,165.7899932861328
Apple,2023-05-05 00:00:00+00:00,173.57000732421875
Apple,2023-05-08 00:00:00+00:00,173.5
Apple,2023-05-09 00:00:00+00:00,171.77000427246094
Apple,2023-05-10 00:00:00+00:00,173.55999755859375
Apple,2023-05-11 00:00:00+00:00,173.75
Apple,2023-05-12 00:00:00+00:00,172.57000732421875
Apple,2023-05-15 00:00:00+00:00,172.07000732421875
Apple,2023-05-16 00:00:00+00:00,172.07000732421875
Apple,2023-05-17 00:00:00+00:00,172.69000244140625
Apple,2023-05-18 00:00:00+00:00,175.0500030517578
Apple,2023-05-19 00:00:00+00:00,175.16000366210938
Apple,2023-05-22 00:00:00+00:00,174.1999969482422
Apple,2023-05-23 00:00:00+00:00,171.55999755859375
Apple,2023-05-24 00:00:00+00:00,171.83999633789062
Apple,2023-05-25 00:00:00+00:00,172.99000549316406
Apple,2023-05-26 00:00:00+00:00,175.42999267578125
Apple,2023-05-30 00:00:00+00:00,177.3000030517578
Apple,2023-05-31 00:00:00+00:00,177.25
Apple,2023-06-01 00:00:00+00:00,180.08999633789062
Apple,2023-06-02 00:00:00+00:00,180.9499969482422
Apple,2023-06-05 00:00:00+00:00,179.5800018310547
Apple,2023-06-06 00:00:00+00:00,179.2100067138672
Apple,2023-06-07 00:00:00+00:00,177.82000732421875
Apple,2023-06-08 00:00:00+00:00,180.57000732421875
Apple,2023-06-09 00:00:00+00:00,180.9600067138672
Apple,2023-06-12 00:00:00+00:00,183.7899932861328
Apple,2023-06-13 00:00:00+00:00,183.30999755859375
Apple,2023-06-14 00:00:00+00:00,183.9499969482422
Apple,2023-06-15 00:00:00+00:00,186.00999450683594
Apple,2023-06-16 00:00:00+00:00,184.9199981689453
Apple,2023-06-20 00:00:00+00:00,185.00999450683594
Apple,2023-06-21 00:00:00+00:00,183.9600067138672
Apple,2023-06-22 00:00:00+00:00,187.0
Apple,2023-06-23 00:00:00+00:00,186.67999267578125
Apple,2023-06-26 00:00:00+00:00,185.27000427246094
Apple,2023-06-27 00:00:00+00:00,188.05999755859375
Apple,2023-06-28 00:00:00+00:00,189.25
Apple,2023-06-29 00:00:00+00:00,189.58999633789062
Apple,2023-06-30 00:00:00+00:00,193.97000122070312
Apple,2023-07-03 00:00:00+00:00,192.4600067138672
Apple,2023-07-05 00:00:00+00:00,191.3300018310547
Apple,2023-07-06 00:00:00+00:00,191.80999755859375
Apple,2023-07-07 00:00:00+00:00,190.67999267578125
Apple,2023-07-10 00:00:00+00:00,188.61000061035156
Apple,2023-07-11 00:00:00+00:00,188.0800018310547
Apple,2023-07-12 00:00:00+00:00,189.77000427246094
Apple,2023-07-13 00:00:00+00:00,190.5399932861328
Apple,2023-07-14 00:00:00+00:00,190.69000244140625
Apple,2023-07-17 00:00:00+00:00,193.99000549316406
Apple,2023-07-18 00:00:00+00:00,193.72999572753906
Apple,2023-07-19 00:00:00+00:00,195.10000610351562
Apple,2023-07-20 00:00:00+00:00,193.1300048828125
Apple,2023-07-21 00:00:00+00:00,191.94000244140625
Apple,2023-07-24 00:00:00+00:00,192.75
Apple,2023-07-25 00:00:00+00:00,193.6199951171875
Apple,2023-07-26 00:00:00+00:00,194.5
Apple,2023-07-27 00:00:00+00:00,193.22000122070312
Apple,2023-07-28 00:00:00+00:00,195.8300018310547
Apple,2023-07-31 00:00:00+00:00,196.4499969482422
Apple,2023-08-01 00:00:00+00:00,195.61000061035156
Apple,2023-08-02 00:00:00+00:00,192.5800018310547
Apple,2023-08-03 00:00:00+00:00,191.1699981689453
Apple,2023-08-04 00:00:00+00:00,181.99000549316406
Apple,2023-08-07 00:00:00+00:00,178.85000610351562
Apple,2023-08-08 00:00:00+00:00,179.8000030517578
Apple,2023-08-09 00:00:00+00:00,178.19000244140625
Apple,2023-08-10 00:00:00+00:00,177.97000122070312
Apple,2023-08-11 00:00:00+00:00,177.7899932861328
Apple,2023-08-14 00:00:00+00:00,179.4600067138672
Apple,2023-08-15 00:00:00+00:00,177.4499969482422
Apple,2023-08-16 00:00:00+00:00,176.57000732421875
Apple,2023-08-17 00:00:00+00:00,174.0
Apple,2023-08-18 00:00:00+00:00,174.49000549316406
Apple,2023-08-21 00:00:00+00:00,175.83999633789062
Apple,2023-08-22 00:00:00+00:00,177.22999572753906
Apple,2023-08-23 00:00:00+00:00,181.1199951171875
Apple,2023-08-24 00:00:00+00:00,176.3800048828125
Apple,2023-08-25 00:00:00+00:00,178.61000061035156
Apple,2023-08-28 00:00:00+00:00,180.19000244140625
Apple,2023-08-29 00:00:00+00:00,184.1199951171875
Apple,2023-08-30 00:00:00+00:00,187.64999389648438
Apple,2023-08-31 00:00:00+00:00,187.8699951171875
Apple,2023-09-01 00:00:00+00:00,189.4600067138672
Apple,2023-09-05 00:00:00+00:00,189.6999969482422
Apple,2023-09-06 00:00:00+00:00,182.91000366210938
Apple,2023-09-07 00:00:00+00:00,177.55999755859375
Apple,2023-09-08 00:00:00+00:00,178.17999267578125
Apple,2023-09-11 00:00:00+00:00,179.36000061035156
Apple,2023-09-12 00:00:00+00:00,176.3000030517578
Apple,2023-09-13 00:00:00+00:00,174.2100067138672
Apple,2023-09-14 00:00:00+00:00,175.74000549316406
Apple,2023-09-15 00:00:00+00:00,175.00999450683594
Apple,2023-09-18 00:00:00+00:00,177.97000122070312
Apple,2023-09-19 00:00:00+00:00,179.07000732421875
Apple,2023-09-20 00:00:00+00:00,175.49000549316406
Apple,2023-09-21 00:00:00+00:00,173.92999267578125
Apple,2023-09-22 00:00:00+00:00,174.7899932861328
Apple,2023-09-25 00:00:00+00:00,176.0800018310547
Apple,2023-09-26 00:00:00+00:00,171.9600067138672
Apple,2023-09-27 00:00:00+00:00,170.42999267578125
Apple,2023-09-28 00:00:00+00:00,170.69000244140625
Apple,2023-09-29 00:00:00+00:00,171.2100067138672
Apple,2023-10-02 00:00:00+00:00,173.75
