company,date,close_price,daily_return,volatility,moving_avg_7,moving_avg_30,vader_daily_sentiment_score,finbert_daily_sentiment_score,news_count,vader_sentiment_std,finbert_sentiment_std,vader_daily_sentiment_score_lag1,finbert_daily_sentiment_score_lag1
Apple,2023-01-27,145.92999267578125,0.013684258613779976,0.010036090927348609,141.21857125418526,134.90499962700738,,,,,,,
Apple,2023-01-30,143.0,-0.020078070464177533,0.01526801726486423,142.32285635811942,135.33105227821753,,,,,,,
Apple,2023-01-31,144.2899932861328,0.009020932070858745,0.014493594808093872,143.23999895368303,135.77899932861328,,,,,,,
Apple,2023-02-01,145.42999267578125,0.007900751560697472,0.012530656237597663,143.85714067731584,136.23857044038317,,,,,,,
Apple,2023-02-02,150.82000732421875,0.03706260688917107,0.017670887279827387,145.0414276123047,136.90136302601206,,,,,,,
Apple,2023-02-03,154.5,0.024399897209064214,0.017541159274258124,146.8471418108259,137.6665211553159,,,,,,,
Apple,2023-02-06,151.72999572753906,-0.01792883024246561,0.02084506406071133,147.95714024135046,138.25249926249185,,,,,,,
Apple,2023-02-07,154.64999389648438,0.019244699473851767,0.021212792260361327,149.2028547014509,138.90839904785156,,,,,,,
Apple,2023-02-08,151.9199981689453,-0.017652737376545935,0.020681030127510068,150.47714015415735,139.40884516789362,,,,,,,
Apple,2023-02-09,150.8699951171875,-0.006911552556695955,0.021520559697650894,151.4171404157366,139.83333220305266,,,,,,,
Apple,2023-02-10,151.00999450683594,0.0009279472007650558,0.021610845208753737,152.2142835344587,140.23249871390206,,,,,,,
Apple,2023-02-13,153.85000610351562,0.01880677902118011,0.017975826582543455,152.6471405029297,140.70206793423355,,,,,,,
Apple,2023-02-14,153.1999969482422,-0.004224953717818392,0.01535708916097921,152.46142578125,141.11866556803386,,,,,,,
Apple,2023-02-15,155.3300018310547,0.013903426404976438,0.014215776586558255,152.9757123674665,142.1273323059082,,,,,,,
Apple,2023-02-16,153.7100067138672,-0.010429376798369527,0.013098494289357507,152.84142848423548,143.03899917602538,,,,,,,
Apple,2023-02-17,152.5500030517578,-0.007546702305912589,0.011374532041752636,152.93142918178015,143.9566660563151,,,,,,,
Apple,2023-02-21,148.47999572753906,-0.026679824600448265,0.015330023614035859,152.59000069754464,144.58533274332683,,,,,,,
Apple,2023-02-22,148.91000366210938,0.0028960664530148783,0.015414288702584305,152.29000200544084,145.21066640218098,,,,,,,
Apple,2023-02-23,149.39999389648438,0.0032905125399556034,0.012841934332761831,151.65428597586495,145.83299967447917,,,,,,,
Apple,2023-02-24,146.7100067138672,-0.018005269695533066,0.01387651921030965,150.7271445138114,146.27366638183594,,,,,,,
Apple,2023-02-27,147.9199981689453,0.008247504598905886,0.012627343351047064,149.66857256208147,146.75733286539713,,,,,,,
Apple,2023-02-28,147.41000366210938,-0.003447772533457294,0.012576774099382432,148.76857212611608,147.1789998372396,,,,,,,
Apple,2023-03-01,145.30999755859375,-0.014246021649447993,0.012972334156297042,147.73428562709265,147.4913330078125,,,,,,,
Apple,2023-03-02,145.91000366210938,0.0041291453691869595,0.010011357988082488,147.36714390345983,147.8479995727539,,,,,,,
Apple,2023-03-03,151.02999877929688,0.035090089703815774,0.017482592901998488,147.67000034877233,148.37333272298176,,,,,,,
Apple,2023-03-06,153.8300018310547,0.01853938339660255,0.018564767154493147,148.30285862513952,148.90533294677735,,,,,,,
Apple,2023-03-07,151.60000610351562,-0.014496494188358522,0.017896555766078907,149.00142996651786,149.25499979654947,,,,,,,
Apple,2023-03-08,152.8699951171875,0.00837723590066819,0.017900750328764065,149.7085723876953,149.59966634114582,,,,,,,
Apple,2023-03-09,150.58999633789062,-0.014914625839747453,0.019259672674446848,150.16285705566406,149.89066619873046,,,,,,,
Apple,2023-03-10,148.5,-0.0138787196275717,0.019204606255344783,150.61857169015067,150.04199930826823,,,,,,,
Apple,2023-03-13,150.47000122070312,0.013266001486216261,0.019580058428783867,151.26999991280692,150.1933329264323,,,,,,,
Apple,2023-03-14,152.58999633789062,0.01408915464869298,0.015255393422075374,151.49285670689173,150.51299947102865,,,,,,,
Apple,2023-03-15,152.99000549316406,0.0026214638237991306,0.013374564989589253,151.37285723005022,150.8029998779297,,,,,,,
Apple,2023-03-16,155.85000610351562,0.018694035607962345,0.013552536623427147,151.98000008719308,151.15033365885418,,,,,,,
Apple,2023-03-17,155.0,-0.00545400109224925,0.01381980661779506,152.28428649902344,151.28966674804687,,,,,,,
Apple,2023-03-20,157.39999389648438,0.015483831590221708,0.012287835875983363,153.25714329310827,151.386333211263,,,,,,,
Apple,2023-03-21,159.27999877929688,0.011944122971497162,0.008465969282828112,154.7971431187221,151.63799997965495,,,,,,,
Apple,2023-03-22,157.8300018310547,-0.009103446505241086,0.010931193808782195,155.84857177734375,151.74400024414064,,,,,,,
Apple,2023-03-23,158.92999267578125,0.006969466083539766,0.010471985791894803,156.75428553989954,151.97766672770183,,,,,,,
Apple,2023-03-24,160.25,0.008305589788276002,0.01039737215719169,157.7914276123047,152.29033355712892,,,,,,,
Apple,2023-03-27,158.27999877929688,-0.012293299349161457,0.011013720903976166,158.13856942313058,152.5326670328776,,,,,,,
Apple,2023-03-28,157.64999389648438,-0.003980318976947728,0.010854524586202896,158.5171399797712,152.65933329264323,,,,,,,
Apple,2023-03-29,160.77000427246094,0.019790742129842442,0.011796032956233653,158.99857003348214,152.9116668701172,,,,,,,
Apple,2023-03-30,162.36000061035156,0.009889881791605992,0.01156229570864274,159.4385702950614,153.14600016276043,,,,,,,
Apple,2023-03-31,164.89999389648438,0.015644205941022005,0.011090991535945102,160.44856916155135,153.5189997355143,,,,,,,
Apple,2023-04-03,166.1699981689453,0.00770166355044366,0.011101449701172357,161.48285566057478,153.9729995727539,,,,,,,
Apple,2023-04-04,165.6300048828125,-0.003249643690696802,0.011624084264246822,162.25142778669084,154.54466654459637,,,,,,,
Apple,2023-04-05,163.75999450683594,-0.011290287513422759,0.011382124084132174,163.03428431919642,155.03966623942057,,,,,,,
Apple,2023-04-06,164.66000366210938,0.005495903672834368,0.01068819229125447,164.03571428571428,155.54833323160807,,,,,,,
Apple,2023-04-10,162.02999877929688,-0.01597233586979263,0.011658806531044523,164.21571350097656,156.05899963378906,,,,,,,
Apple,2023-04-11,160.8000030517578,-0.007591160506113748,0.011348859933377337,163.99285670689173,156.48833312988282,,,,,,,
Apple,2023-04-12,160.10000610351562,-0.004353214769634461,0.008533697874665232,163.30714416503906,156.911333211263,,,,,,,
Apple,2023-04-13,165.55999755859375,0.03410363052421039,0.016642410210737757,163.22000122070312,157.58633321126302,,,,,,,
Apple,2023-04-14,165.2100067138672,-0.0021139819394035975,0.016615607391913083,163.16000148228235,158.22966664632162,,,,,,,
Apple,2023-04-17,165.22999572753906,0.0001209915432451858,0.015895620860446644,163.37000165666853,158.7029998779297,,,,,,,
Apple,2023-04-18,166.47000122070312,0.0075047238711354325,0.016000013294150482,163.62857273646765,159.12433319091798,,,,,,,
Apple,2023-04-19,167.6300048828125,0.006968244450070493,0.014009423949049395,164.42857360839844,159.6586664835612,,,,,,,
Apple,2023-04-20,166.64999389648438,-0.0058462742813449875,0.013762467127765665,165.2642865862165,160.1179997762044,,,,,,,
Apple,2023-04-21,165.02000427246094,-0.00978091619394783,0.014522188516153568,165.96714346749442,160.5990000406901,,,,,,,
Apple,2023-04-24,165.3300018310547,0.001878545331279513,0.006357477433288746,165.93428693498885,161.16000010172527,,,,,,,
Apple,2023-04-25,163.77000427246094,-0.0094356592349637,0.007265853811727234,165.72857230050224,161.60333353678385,,,,,,,
Apple,2023-04-26,163.75999450683594,-6.112087295517821e-05,0.007260546063178006,165.51857212611608,161.97566680908204,,,,,,,
Apple,2023-04-27,168.41000366210938,0.02839526936524983,0.013268251802405292,165.79571533203125,162.4896667480469,,,,,,,
Apple,2023-04-28,169.67999267578125,0.007541054486406518,0.013307641838776094,166.08857073102678,162.95066630045574,,,,,,,
Apple,2023-05-01,169.58999633789062,-0.0005303886243240852,0.012944433687721345,166.5085710797991,163.43699951171874,,,,,,,
Apple,2023-05-02,168.5399932861328,-0.006191420923589042,0.012434559996524064,167.0114266531808,163.80833282470704,,,,,,,
Apple,2023-05-03,167.4499969482422,-0.006467285993302041,0.012958606955599666,167.3142830984933,164.0806660970052,,,,,,,
Apple,2023-05-04,165.7899932861328,-0.009913429037699317,0.013029284499890303,167.60285295758928,164.34599914550782,,,,,,,
Apple,2023-05-05,173.57000732421875,0.04692692172716728,0.021345646350230656,169.00428336007255,164.83399963378906,,,,,,,
Apple,2023-05-08,173.5,-0.0004033376808469935,0.0195828695470355,169.73142569405692,165.27566630045573,,,,,,,
Apple,2023-05-09,171.77000427246094,-0.009971156931060876,0.02022620685900135,170.02999877929688,165.72533315022787,,,,,,,
Apple,2023-05-10,173.55999755859375,0.010420872338650744,0.020427486512683807,170.5971418108259,166.25566660563152,,,,,,,
Apple,2023-05-11,173.75,0.0010947363682816125,0.020034040307225498,171.34142848423548,166.6883331298828,,,,,,,
Apple,2023-05-12,172.57000732421875,-0.006791324752697836,0.0200640292616298,172.07285853794642,167.0286666870117,,,,,,,
Apple,2023-05-15,172.07000732421875,-0.002897374855299284,0.01938903365848518,172.97000340053015,167.26766713460287,,,,,,,
Apple,2023-05-16,172.07000732421875,0.0,0.006499477362580791,172.75571768624442,167.4643341064453,,,,,,,
Apple,2023-05-17,172.69000244140625,0.0036031562201266354,0.006754883120393336,172.64000374930245,167.69966735839844,,,,,,,
Apple,2023-05-18,175.0500030517578,0.013666110237923634,0.007210644433770852,173.10857500348772,168.0760009765625,,,,,,,
Apple,2023-05-19,175.16000366210938,0.0006283953638037687,0.006370373632143986,173.33714730398995,168.4260009765625,,,,,,,
Apple,2023-05-22,174.1999969482422,-0.005480741572254533,0.006875466930722857,173.40143258231026,168.831667582194,,,,,,,
Apple,2023-05-23,171.55999755859375,-0.015154991021227304,0.008791192127300729,173.25714547293526,169.1903340657552,,,,,,,
Apple,2023-05-24,171.83999633789062,0.00163207497832496,0.00877820584947436,173.22428676060267,169.5816670735677,,,,,,,
Apple,2023-05-25,172.99000549316406,0.0066923253013353445,0.009154645435640166,173.35571507045202,169.82933400472004,,,,,,,
Apple,2023-05-26,175.42999267578125,0.014104787011603337,0.010458576990797231,173.7471422467913,170.1700002034505,,,,,,,
Apple,2023-05-30,177.3000030517578,0.010659581907596527,0.00996396411640251,174.06857081821985,170.57233378092448,,,,,,,
Apple,2023-05-31,177.25,-0.0002820251037627397,0.009988764332890879,174.3671417236328,170.9316670735677,,,,,,,
Apple,2023-06-01,180.08999633789062,0.016022546335066945,0.010681009696953927,175.2085702078683,171.3470001220703,,,,,,,
Apple,2023-06-02,180.9499969482422,0.004775393568990927,0.006179723703910353,176.5499986921038,171.82366689046225,,,,,,,
Apple,2023-06-05,179.5800018310547,-0.0075711253953729685,0.008293020111617172,177.6557137625558,172.30900014241536,,,,,,,
Apple,2023-06-06,179.2100067138672,-0.002060335858196427,0.008871266128447753,178.5442853655134,172.77166697184245,,,,,,,
Apple,2023-06-07,177.82000732421875,-0.007756259904993845,0.009016665628579555,178.8857160295759,173.24000040690103,,,,,,,
Apple,2023-06-08,180.57000732421875,0.01546507640721173,0.00992567288921849,179.3528594970703,173.80033416748046,,,,,,,
Apple,2023-06-09,180.9600067138672,0.002159823746078704,0.009847803506571719,179.8828604561942,174.21866760253906,,,,,,,
Apple,2023-06-12,183.7899932861328,0.015638740424785524,0.00976395801868621,180.41143144880022,174.68900095621746,,,,,,,
Apple,2023-06-13,183.30999755859375,-0.002611653218746124,0.009931569688295732,180.74857439313615,175.14633433024088,,,,,,,
Apple,2023-06-14,183.9499969482422,0.003491350161869189,0.009011815932129043,181.37285940987724,175.66000111897787,,,,,,,
Apple,2023-06-15,186.0099945068359,0.011198682211304156,0.009047754558676617,182.3442862374442,176.27866770426434,,,,,,,
Apple,2023-06-16,184.9199981689453,-0.005859880490725722,0.008606889089473296,183.3585706438337,176.9163345336914,,,,,,,
Apple,2023-06-20,185.0099945068359,0.00048667715110162213,0.0075548511408520865,183.99285452706474,177.29766743977865,,,,,,,
Apple,2023-06-21,183.9600067138672,-0.0056753030870985155,0.008327497160740875,184.42142595563615,177.64633433024088,,,,,,,
Apple,2023-06-22,187.0,0.016525294494369236,0.00856605654257553,184.87999834333147,178.15400085449218,,,,,,,
Apple,2023-06-23,186.67999267578125,-0.0017112691134693048,0.008482724916684432,185.3614262172154,178.5913340250651,,,,,,,
Apple,2023-06-26,185.27000427246097,-0.007552970101992074,0.009286272476453635,185.5499986921038,178.97533416748047,,,,,,,
Apple,2023-06-27,188.05999755859375,0.015059066345298744,0.01007034304691146,185.84285627092635,179.49166717529297,,,,,,,
Apple,2023-06-28,189.25,0.006327780797909854,0.009606453573110416,186.46142796107702,180.064333597819,,,,,,,
Apple,2023-06-29,189.58999633789065,0.001796546039052327,0.009553967092304634,187.11571393694197,180.64833323160806,,,,,,,
Apple,2023-06-30,193.97000122070312,0.023102510509079632,0.011009238865691256,188.54571315220423,181.3576665242513,,,,,,,
Apple,2023-07-03,192.4600067138672,-0.007784680606965799,0.011563105473748957,189.32571411132812,181.93799997965496,,,,,,,
Apple,2023-07-05,191.3300018310547,-0.005871375056598072,0.012014268090045015,189.99000113351005,182.47699991861978,,,,,,,
Apple,2023-07-06,191.80999755859375,0.002508732153585047,0.011020808707685372,190.92428588867188,183.06399993896486,,,,,,,
Apple,2023-07-07,190.67999267578125,-0.0058912720775532446,0.010679508970186281,191.29857090541296,183.70133310953776,,,,,,,
Apple,2023-07-10,188.61000061035156,-0.010855843008916843,0.011471677142400228,191.20714242117745,184.2603332519531,,,,,,,
Apple,2023-07-11,188.0800018310547,-0.002810024800285138,0.01145491895708418,190.9914289202009,184.76333312988282,,,,,,,
Apple,2023-07-12,189.77000427246097,0.008985550962107736,0.006772167373782559,190.3914293561663,185.2413335164388,,,,,,,
Apple,2023-07-13,190.5399932861328,0.004057485357729984,0.0068858189727318,190.1171417236328,185.6826665242513,,,,,,,
Apple,2023-07-14,190.69000244140625,0.0007872843526774975,0.006621808414585973,190.02571323939733,186.13066660563152,,,,,,,
Apple,2023-07-17,193.9900054931641,0.017305590274832694,0.009474585968825876,190.33714294433594,186.59400024414063,,,,,,,
Apple,2023-07-18,193.72999572753903,-0.0013403255748359877,0.00901555874991528,190.77285766601562,187.0200002034505,,,,,,,
Apple,2023-07-19,195.1000061035156,0.007071751438550322,0.006967889371228911,191.7000013078962,187.5373336791992,,,,,,,
Apple,2023-07-20,193.1300048828125,-0.010097391896840113,0.008647681210035413,192.42143031529017,188.00133361816407,,,,,,,
Apple,2023-07-21,191.94000244140625,-0.006161665258219817,0.009027714563508114,192.73143005371094,188.4720001220703,,,,,,,
Apple,2023-07-24,192.75,0.004220055998181094,0.009035115105041026,193.0471452985491,188.87799987792968,,,,,,,
Apple,2023-07-25,193.6199951171875,0.004513593344682265,0.009083149041613175,193.46571568080358,189.2999994913737,,,,,,,
Apple,2023-07-26,194.5,0.00454501035536059,0.006448345191329842,193.53857203892298,189.65699971516926,,,,,,,
Apple,2023-07-27,193.22000122070312,-0.006580970587644619,0.006966531238250903,193.46571568080358,189.98733317057292,,,,,,,
Apple,2023-07-28,195.8300018310547,0.013507921508448373,0.008389577216796746,193.57000078473772,190.38333333333333,,,,,,,
Apple,2023-07-31,196.4499969482422,0.003165986372825502,0.006955687646924769,194.0442853655134,190.73133341471353,,,,,,,
Apple,2023-08-01,195.61000061035156,-0.004275878599845129,0.006593252737313218,194.56857081821985,191.0876668294271,,,,,,,
Apple,2023-08-02,192.5800018310547,-0.015489999334607263,0.009442770890724792,194.5442853655134,191.34000040690105,,,,,,,
Apple,2023-08-03,191.1699981689453,-0.007321651514710981,0.009540630461108078,194.1942858014788,191.58033345540363,,,,,,,
Apple,2023-08-04,181.9900054931641,-0.048020048981056385,0.01936366065289283,192.40714372907365,191.4133336385091,,,,,,,
Apple,2023-08-07,178.85000610351562,-0.0172536913834338,0.01953443145550241,190.35428728376115,191.15233408610027,,,,,,,
Apple,2023-08-08,179.8000030517578,0.005311696482092065,0.018020702607506347,188.06428745814733,190.97000071207682,,,,,,,
Apple,2023-08-09,178.19000244140625,-0.00895439701348677,0.016867917191443288,185.4557168143136,190.64100087483723,,,,,,,
Apple,2023-08-10,177.97000122070312,-0.0012346440186814522,0.017187688709629417,182.9357169015067,190.26500091552734,,,,,,,
Apple,2023-08-11,177.7899932861328,-0.0010114509936260951,0.01773977388517527,180.82285853794642,189.87166748046874,,,,,,,
Apple,2023-08-14,179.4600067138672,0.009393180104611876,0.0193981303559978,179.1500026157924,189.38800099690755,,,,,,,
Apple,2023-08-15,177.4499969482422,-0.01120032146677552,0.00942855013001345,178.50142996651786,188.88766733805338,,,,,,,
Apple,2023-08-16,176.57000732421875,-0.004959085033290345,0.007374909837798349,178.17571585518974,188.39566752115886,,,,,,,
Apple,2023-08-17,174.0,-0.014555174817995509,0.007976601789467692,177.3471439906529,187.8020009358724,,,,,,,
Apple,2023-08-18,174.49000549316406,0.0028161235239314575,0.008155627254157888,176.81857299804688,187.26233469645183,,,,,,,
Apple,2023-08-21,175.83999633789062,0.007736780344014926,0.009120600705958451,176.5142865862165,186.8366678873698,,,,,,,
Apple,2023-08-22,177.22999572753906,0.007904910251348207,0.009825385084648426,176.43428693498885,186.4750010172526,,,,,,,
Apple,2023-08-23,181.1199951171875,0.021948877071738204,0.012652420067278665,176.67142813546317,186.1866673787435,,,,,,,
Apple,2023-08-24,176.3800048828125,-0.02617044148719283,0.015965520929322224,176.51857212611608,185.71466776529948,,,,,,,
Apple,2023-08-25,178.61000061035156,0.01264313224744873,0.01656766446823165,176.80999973842077,185.31200103759767,,,,,,,
Apple,2023-08-28,180.19000244140625,0.008846099466185864,0.015014955909562727,177.6942858014788,184.85200093587238,,,,,,,
Apple,2023-08-29,184.1199951171875,0.02181027039532446,0.01620201893953865,179.06999860491072,184.53166758219402,,,,,,,
Apple,2023-08-30,187.6499938964844,0.019172272827023162,0.016759498505600445,180.75714111328125,184.28333384195963,,,,,,,
Apple,2023-08-31,187.8699951171875,0.001172401960345626,0.0170535953190858,182.27714102608817,184.10800018310547,,,,,,,
Apple,2023-09-01,189.4600067138672,0.008463361036912254,0.016009380977871503,183.46857125418526,184.02533365885418,,,,,,,
Apple,2023-09-05,189.6999969482422,0.0012667065653462206,0.00802976096683086,185.37142726353235,183.92366689046224,,,,,,,
Apple,2023-09-06,182.91000366210935,-0.0357933231173716,0.019098189459132903,185.9857134137835,183.56666717529296,,,,,,,
Apple,2023-09-07,177.55999755859375,-0.02924939039090879,0.02247156779332799,185.60999843052454,183.0020004272461,,,,,,,
Apple,2023-09-08,178.17999267578125,0.0034917499758519988,0.020205315563529988,184.7614266531808,182.50066680908202,,,,,,,
Apple,2023-09-11,179.36000061035156,0.006622561359722834,0.01821377442213947,183.57714189801897,181.95166676839193,,,,,,,
Apple,2023-09-12,176.3000030517578,-0.017060646455066664,0.018272465785487094,181.92428588867188,181.28000030517578,,,,,,,
Apple,2023-09-13,174.2100067138672,-0.011854771989295187,0.016592193497459048,179.74571446010046,180.56666717529296,,,,,,,
Apple,2023-09-14,175.74000549316406,0.008782496529087691,0.0177791400389243,177.75142996651786,180.00533396402994,,,,,,,
Apple,2023-09-15,175.00999450683594,-0.004153926047057777,0.013953578601108229,176.62285723005022,179.46666717529297,,,,,,,
Apple,2023-09-18,177.97000122070312,0.016913358132535583,0.01202100790244306,176.68142918178015,179.3326670328776,,,,,,,
Apple,2023-09-19,179.07000732421875,0.006180851244426799,0.01217852987089059,176.80857413155692,179.34000040690105,,,,,,,
Apple,2023-09-20,175.49000549316406,-0.01999219123598317,0.014058372830744372,176.25571768624442,179.1963338216146,,,,,,,
Apple,2023-09-21,173.92999267578125,-0.008889468166570769,0.012998104582797015,175.91714477539062,179.05433349609376,,,,,,,
Apple,2023-09-22,174.7899932861328,0.0049445216268977354,0.012381190728512808,176.0,178.94833323160807,,,,,,,
Apple,2023-09-25,176.0800018310547,0.00738033408360006,0.012236122201301738,176.04857090541296,178.8913335164388,,,,,,,
Apple,2023-09-26,171.9600067138672,-0.023398427273646605,0.015213839909418901,175.61285836356026,178.6413335164388,,,,,,,
Apple,2023-09-27,170.42999267578125,-0.008897499292564004,0.012664621047845681,174.53571428571428,178.40733337402344,,,,,,,
Apple,2023-09-28,170.69000244140625,0.0015256103784480057,0.012018235391521895,173.33857073102678,178.21133321126302,,,,,,,
Apple,2023-09-29,171.2100067138672,0.003046483478957418,0.01089285087381447,172.72714233398438,178.1183334350586,,,,,,,
Apple,2023-10-02,173.75,0.014835542237771948,0.01249817339121844,172.70142909458704,178.09366658528646,,,,,,,
Apple,2023-10-03,172.39999389648438,-0.007769819300809333,0.012569855207478602,172.36000061035156,177.97899983723957,,,,,,,
Apple,2023-10-04,173.66000366210938,0.00730864159068112,0.0125610625866764,172.0142865862165,177.86000010172526,,,,,,,
Apple,2023-10-05,174.91000366210938,0.007197972898999483,0.00850461339970146,172.4357147216797,177.653000386556,,,,,,,
Apple,2023-10-06,177.49000549316406,0.014750453244736894,0.007915825897162882,173.4442879813058,177.69000040690105,,,,,,,
Apple,2023-10-09,178.99000549316406,0.008451180086631815,0.0077166996193440765,174.63000270298548,177.70266723632812,,,,,,,
Apple,2023-10-10,178.38999938964844,-0.00335217657467779,0.008571430980301673,175.6557159423828,177.64266713460287,,,,,,,
Apple,2023-10-11,179.8000030517578,0.007904051050695804,0.007728372309624239,176.52000209263392,177.49866739908853,,,,,,,
Apple,2023-10-12,180.7100067138672,0.005061199369654101,0.005379763814722884,177.70714678083147,177.2673344930013,,,,,,,
Apple,2023-10-13,178.85000610351562,-0.01029273721015711,0.008365547156358262,178.44857570103235,176.96666819254557,,,,,,,
Apple,2023-10-16,178.72000122070312,-0.0007268933652552212,0.008435374054016322,178.99286106654577,176.6086680094401,,,,,,,
Apple,2023-10-17,177.14999389648438,-0.0087847320585005,0.0076806798415430325,178.9442879813058,176.19033457438152,,,,,,,
Apple,2023-10-18,175.83999633789062,-0.007394849583563845,0.006993678442839364,178.4942866734096,175.9546676635742,,,,,,,
Apple,2023-10-19,175.4600067138672,-0.002160996541954341,0.006984322468682485,178.07571629115515,175.88466796875,,,,,,,
Apple,2023-10-20,172.8800048828125,-0.014704215959948308,0.006677101263178563,177.08714512416296,175.70800170898437,,,,,,,
Apple,2023-10-23,173.0,0.0006940948276166203,0.005641772109432996,175.98571559361048,175.49600168863932,,,,,,,
Apple,2023-10-24,173.44000244140625,0.0025433667133309967,0.006151243332753292,175.21285792759485,175.40066833496093,,,,,,,
Apple,2023-10-25,171.10000610351562,-0.013491676112499795,0.0067563036225495934,174.12428719656808,175.29700164794923,,,,,,,
Apple,2023-10-26,166.88999938964844,-0.02460553222493822,0.00975250647577391,172.6585736955915,175.0020014444987,,,,,,,
Apple,2023-10-27,168.22000122070312,0.007969332110484562,0.011585150734389467,171.57000296456474,174.77566833496093,,,,,,,
Apple,2023-10-30,170.2899932861328,0.012305267212035398,0.013558511737578166,170.83142961774553,174.51966807047526,,,,,,,
Apple,2023-10-31,170.77000427246094,0.0028187856318813154,0.012893830880045483,170.5300009591239,174.24300130208334,,,,,,,
Apple,2023-11-01,173.97000122070312,0.018738635990994235,0.015068219041663047,170.66857256208147,174.1923344930013,,,,,,,
Apple,2023-11-02,177.57000732421875,0.020693257908003027,0.016854441141724984,171.2585732596261,174.31366831461588,,,,,,,
Apple,2023-11-03,176.64999389648438,-0.005181130764130404,0.015712958727256927,172.05142865862166,174.37566833496095,,,,,,,
Apple,2023-11-06,179.22999572753906,0.014605162299448304,0.009154676886776446,173.8142852783203,174.4806681315104,,,,,,,
Apple,2023-11-07,181.82000732421875,0.014450770844278482,0.009209807269187034,175.75714329310827,174.80933481852213,,,,,,,
Apple,2023-11-08,182.88999938964844,0.005884897273828127,0.00939964246824164,177.55714416503906,175.22466837565105,,,,,,,
Apple,2023-11-09,182.41000366210935,-0.0026245050529879466,0.010302279518458272,179.22000122070312,175.6153350830078,,,,,,,
Apple,2023-11-10,186.3999938964844,0.021873746802647975,0.010825238788505772,180.99571446010046,176.12166798909504,,,,,,,
Apple,2023-11-13,184.8000030517578,-0.008583642151915205,0.011613078711044222,182.02857099260603,176.49000142415363,,,,,,,
Apple,2023-11-14,187.44000244140625,0.01428571074703422,0.01085847187746563,183.57000078473772,176.9913350423177,,,,,,,
Apple,2023-11-15,188.0099945068359,0.003040930740533021,0.010662692479729424,184.82428632463728,177.46966807047525,,,,,,,
Apple,2023-11-16,189.7100067138672,0.009042137421952257,0.010211078636964488,185.95142909458704,177.96300150553387,,,,,,,
Apple,2023-11-17,189.69000244140625,-0.0001054465855937492,0.010482581099344284,186.92285810198103,178.36966807047526,,,,,,,
Apple,2023-11-20,191.4499969482422,0.009278267089376957,0.009938797783626377,188.21428571428572,178.78500111897787,,,,,,,
Apple,2023-11-21,190.63999938964844,-0.004230856994020926,0.008154515482055416,188.82000078473772,179.1933344523112,,,,,,,
Apple,2023-11-22,191.30999755859375,0.0035144679557825853,0.006300549808233814,189.75,179.5770009358724,,,,,,,
Apple,2023-11-24,189.97000122070312,-0.0070043194552873445,0.006194694087067903,190.1114283970424,179.8856674194336,,,,,,,
Apple,2023-11-27,189.7899932861328,-0.0009475597905649336,0.006258963003012689,190.36571393694197,180.25033365885417,,,,,,,
Apple,2023-11-28,190.3999938964844,0.003214082048213829,0.005395402612522768,190.4642835344587,180.63966674804686,,,,,,,
